wav_filename,wav_filesize,transcript
sample-chap15-78.wav,32226,usee bhaav se bolee  apaneeapanee aadat hotee hai maan dev ko saphaee kee chinta rahatee hai
sample-chap2-110.wav,234656,vah to ek kamara kiraaye par lekar akelee rahatee thee
sample-chap26-306.wav,116468,lekin yahee jeevan hai
sample-chap6-111.wav,238184,phir maan ke aamukh hokar bola  mammee aap samajhatee kyon nahin mujhe
sample-chap9-171.wav,349316,bhaavuk ladakee thee vah bolee  jaisa socha tha mainne vaisa tumhaara roop paaya
sample-chap23-136.wav,617444,tabhee agale din nirmala amit ko alag lie baithee rahee aur usake baalon mein anguliyaan phiraate hue pyaar se bolee beta tumhee par bharosa hai mujhe prem jitana
sample-chap18-167.wav,31390,priya kuchh kahana chahatee thee lekin geeta ne ishaare se use chup rahane ko kaha
sample-chap12-49.wav,118232,yah tumane theek nahin kiya
sample-chap21-9.wav,980828,yahaan tak ki apanee badee bahan suneeta bhee buree lagane lagee thee jabase usane dillee aakar dev ke prati dherasee shikaayaton ka pulinda veena ke sammukh khola tha apanee hamadardee jataee thee usane jab veena ke prati yah kah kar ki  veena
sample-chap26-106.wav,141164,pagala gaee hai veena kya hoga isaka
sample-chap29-288.wav,125288,ve arunasnigdha se mile
sample-chap7-98.wav,220544,sabhee karate hain phir kaahe kee chinta
sample-chap17-138.wav,11119,man chaaha aaoon tumhaare paas
sample-chap4-149.wav,205548,tab ramesh kumaar ne kaha yahee aaaipareshan ke baare mein dev ke
sample-chap24-117.wav,88244,isee ke saath
sample-chap7-81.wav,211724,mohan sab vistaar se sunakar khush ho gaya
sample-chap15-114.wav,30137,lekin ek praanee aisa bhee hota hai jo in chaaron bhaavon ko apane mein samete hota hai
sample-chap17-203.wav,13836,maan ko bhee saath le jaana
sample-chap11-63.wav,469268,ghar ka chhota sabase isee mein khush rahata tha ki ve sab jab bhee aateen amit ye lao amit vo lao
sample-chap5-87.wav,406644,unhen lag raha tha ki dherasee taiyaariyaan karanee hain vah sab ve bees din mein kaise pooree kar sakenge
sample-chap21-72.wav,202904,dasapandrah minat kee prateeksha ke baad baaba jee vahaan aa gae
sample-chap30-269.wav,116468,do din se yahee sab ho raha tha
sample-chap26-351.wav,234656,achchha hee hoga shaayad ya phir duhkh bhee hua to sah legee use
sample-chap9-117.wav,86480,saamane soya pada tha
sample-chap5-25.wav,152632,raat der se hee donon bichhudate the
sample-chap15-231.wav,27629,mujhe garv hai tum par jo peechhe nahin dekh rahee bas aage achchha dekhane kee tamanna hai
sample-chap9-177.wav,134108,yahee vaayada chaahie mujhako
sample-chap19-113.wav,16971,phir ham donon hee jaenge akele
sample-chap26-299.wav,926144,aur phir sada aapakee kya ichchha rahee aap aapaka parivaar aapake bhaeebahan aapake maataapita sabhee prasann rahe aur aise mein ek baar yadi chot lag gaee hai to yahee chot baarabaar lagane kee aashanka se pair peechhe hata lie jaen kya yahee behatar hai
sample-chap20-124.wav,30137,ramesh ne unake thaharane ke lie intajaam kar liya tha
sample-chap15-53.wav,28047,dekha unhonne veena phir paanee ka pateela garm karake kamare mein le jo rahee hai
sample-chap14-18.wav,13836,ve saaree baaten mujhe bata dete the
sample-chap30-253.wav,197612,aur usane sab socha hai aane vaale kal ke lie
sample-chap14-195.wav,41004,shaam amit apane kaam se laut kar jab aaya to veena ne use chheda  amit priya ne tumhaaree shikaayat kee hai
sample-chap5-121.wav,70604,bahut roee thee nirmala
sample-chap14-67.wav,19270,apanee khaatir hee nahin apane parivaar kee bhee khaatir
sample-chap4-174.wav,158804,patr ka javaab bhee chand dinon mein aa gaya
sample-chap10-206.wav,195848,kaaran chaahakar bhee koee na poochh saka
sample-chap29-250.wav,243476,imigreshan par pahunch kar ekaek na jaane kyon priya ko kaha tha maine ki baahar aap milenge
sample-chap29-29.wav,151748,iseelie use sab achchha hee dikhaee deta tha
sample-chap18-250.wav,7358,baakee tum dekh lo
sample-chap13-199.wav,8821,tum to mere apane ho
sample-chap2-163.wav,262000,vah taara dheeredheere use aakaar mein badalata dikhaee diya
sample-chap26-262.wav,180856,sab apane ko doosare kaamon mein vyast rakhen
sample-chap12-11.wav,396064,dev bhalaachanga tha aur ab usakee beemaaree kee baat to usake manomastishk se mit gaee thee
sample-chap4-140.wav,165860,tab ramesh kumaar ne patr likhana shuroo kiya
sample-chap18-246.wav,20941,sach kaho to usee ke boote par veena kee mujhe chinta nahin
sample-chap5-32.wav,148220,aaj lekin vah nahin aa sakee thee unake saath
sample-chap16-207.wav,21359,dev ke mastishk ne jaise usaka saath chhod diya tha
sample-chap30-314.wav,304332,yah bandhan unhee bhaavanaon ke khilavaad par hee bandha hai amit jaan gaya
sample-chap30-137.wav,209960,arun va amit jo tahalane gae the ghar laut aae the
sample-chap18-108.wav,23240,phir svayan hee aashvast hokar bola chaaho bata dena sabako
sample-chap27-13.wav,261116,jo maadhyam tha usaka vah svayan duhkhon ke pahaad ko uthaaye jee raha tha
sample-chap18-194.wav,14254,tab veena hee bolee kya main likhoon mammee ko
sample-chap18-261.wav,12791,kal kaisa hoga kuchh nahin pata
sample-chap8-186.wav,215252,har mushkil ka usane saamana poore saahas se kiya hai
sample-chap10-226.wav,263764,is beech vah dev ke lie kuchh na kuchh khaane ko banaatee rahatee thee
sample-chap6-157.wav,88244,amit usakee jaroorat
sample-chap28-27.wav,160568,aise mein amit ne us patr ka utar bhej diya
sample-chap27-309.wav,187028,maan ke paas shabd nahee the usakee baaton ke
sample-chap30-194.wav,439280,lekin bhaabhee ab kah nahin sakata tha aur deedee se jyaada apanepan ka rishta ab aur koee na tha aapakee kya dinacharya hai
sample-chap4-197.wav,374012,aaj bhee to pados kee thaapa aantee subahasubah hee bahaana bana kar unake ghar aa gaee theen
sample-chap30-184.wav,234656,tab arun ne kaha mere kes mein kuchh aisa nahin tha
sample-chap11-64.wav,281404,amit mere saath baazaar chalo kahakar use itana mahatv detee hain
sample-chap24-42.wav,195848,kal hee dev ke kaalej ke kuchh saathee aae the
sample-chap9-111.wav,159688,romarom sihar utha usaka
sample-chap18-223.wav,47273,amit ke prati veena kee likhee baaten padhakar use amit par pyaar aa raha tha lekin kuchh nirnay karate usake man mein jhijhak ho rahee thee
sample-chap15-200.wav,61275,ye bhaav kaise hain apanee sabhee ichchhaon apanee sabhee aakaankshaon ko samarpit kar diya usane kitanee sahajata se dev kee paristhitiyon par usake man kee maap sambhav nahin
sample-chap19-79.wav,21568,bhaabhee ke chehare par main kabhee shikan na aane doonga
sample-chap2-174.wav,149104,usakee aankhen svayan bahane lageen
sample-chap20-191.wav,30137,agale din subah nau baje ka samay lekar ve log nevee nagar laut aae
sample-chap15-205.wav,12582,baith kar kuchh nirnay karenge
sample-chap19-149.wav,23240,dekha hai mainne isee tarah kaee rogee kaee varsh gujaar dete hain
sample-chap29-268.wav,112940,bachche sote rahe is beech
sample-chap23-162.wav,188792,haan amit isaka kaaran bhee mujhase chhipa nahee hai
sample-chap6-16.wav,121760,vahee unhen dekhakar khadee ho gaee
sample-chap28-15.wav,351080,lekin jeevan ka yah nirnay sirph bhaavanaon ke aavesh mein bahakar nahin liya ja sakata
sample-chap23-6.wav,151748,abhee aakar apane bistar mein baitha hoon
sample-chap8-108.wav,206432,main to is vishay mein kuchh nahin jaanatee
sample-chap17-136.wav,25539,meree nanheesee gudiya par bhagavaan ne kaise duhkhon ka pahaad khada kar diya
sample-chap29-205.wav,105884,bahutabahut pyaar tum sabako
sample-chap11-152.wav,262880,aashchary hua donon ko maan ke manobhaav jaanakar
sample-chap10-30.wav,95300,sabaka dhyaan rakhata hai
sample-chap27-337.wav,451628,priya va amit ko sambodhit karate hue unhonne yahee kaha tha beta apanee maan kee baat ka bura nahee maanana
sample-chap6-101.wav,90008,phir bhee meree praarthana hai baindabaaja aae
sample-chap17-149.wav,18434,eeshvar mere bachchon ka baalabaanka bhee nahee kar sakata
sample-chap14-186.wav,12164,bolee  main priya se poochhoongee
sample-chap4-14.wav,728576,aise mein veena kee maanakar unhonne rajanee ke rishte vaalon se yahee vaayada liya tha ki shaadee pahale veena kee karenge bas jaise bhee ho unhen saalachhah maheene prateeksha karanee padegee
sample-chap2-72.wav,453392,ghar basaane kee baat tabhee usake man mein uthatee thee jab vah dochaar maheene mein ek baar maan se phon par baat karata tha
sample-chap8-174.wav,352844,opareshan hue do saal ho gae hain aur is dauraan mera vajan bees kilo badh chuka hai
sample-chap26-238.wav,104120,kaise kahe vah veena se
sample-chap29-144.wav,155276,arun se kabheekabhaar amit kee baat hotee thee
sample-chap25-128.wav,294632,chaahakar bhee veena bhaabhee ke haath priya ko koee patr na bhej saka
sample-chap13-60.wav,35570,veena jaanatee thee amit ko kitana bhee kaam kyon na ho vah dev ke saath kaheen jaane ko inkaar nahin karata
sample-chap28-66.wav,65312,phaiktaree kya thee
sample-chap30-279.wav,128816,unake lie to yah sapanon ka desh tha
sample-chap27-264.wav,155276,prem ka daayitv tumhen hee nibhaana hai
sample-chap24-47.wav,658016,abhee samay hai unhen unakee bhaavanaon ko kaheen thes na lage aur unhen kaheen yah na mahasoos ho ki unhen asahaay jaanakar sab un par apanee ichchha laadana chaah rahe hai
sample-chap13-157.wav,14881,nahin abhee nahin  dev ne itana bhar kaha
sample-chap20-118.wav,46228,veena ne apane shabdon par jor daalate hue kaha is par ajay bola  main to keval rikvest hee kar sakata hoon aage aapakee marjee
sample-chap18-150.wav,38914,ab priya ko aur kuchh yaad nahin tha bas amitamit usee ka naam usee kee baaten usee kee kalpana
sample-chap17-112.wav,53751,usaka man usake paksh mein yahee gavaahee deta thee ki is sab mein usaka usake man ka kya dosh veena ka vivaah dev se hona chaahie tha ki nahin
sample-chap9-43.wav,257588,lekin betee ke man ko bhee nahin todana chaahate the
sample-chap7-4.wav,353728,tabhee aarmee eksachenj se usane ramesh se phon par baat karane ke lie kol buk karava dee
sample-chap22-112.wav,278756,ekaek sab sunakar baaba jee ke prati usakee aastha badh gaee thee
sample-chap11-123.wav,222308,dev theek rahega to unhen kuchh pata bhee nahin lagega
sample-chap26-203.wav,255824,kaaran is chhoteesee pahaadee ko vevaraleehil ke naam se jaana jaata hai
sample-chap25-105.wav,172916,ve veena ko apane saath le jaane ke lie aae the
sample-chap19-183.wav,25539,aise mein ek din usane kaha  dev ghar baithane se kuchh nahin hoga
sample-chap11-149.wav,202904,aur muskura dee vah aisa sochakar
sample-chap8-190.wav,813248,doosaree baar use tab apane sapane bikharate lage jab baarabaar koshish karane par bhee use naukaree nahin milee thee aur antim baar use tab laga tha jab usane svayan ka mrtyu se joojhate paaya tha
sample-chap22-47.wav,153512,aaj teen saal ho gae is baat ko
sample-chap10-202.wav,255824,sabase patravyavahaar usakee dinacharya ka ek ang ban gaya tha
sample-chap10-115.wav,303452,aur meree sabase badee tamanna hai ki mera apana ek ghar ho chhotaasa
sample-chap25-199.wav,112940,apanee yogyata ke bal par
sample-chap2-205.wav,111176,vah to nidra mein leen tha
sample-chap8-151.wav,381068,palang ke paas padee tebal par padee sigaret kee dibbee se ek sigaret nikaalakar usane sulaga lee
sample-chap19-37.wav,6940,main duvidha mein hoon
sample-chap14-4.wav,25121,subahasavere veena ne amit se dev kee dasha ke vishay mein baat kee
sample-chap25-188.wav,259352,are veena betee aisa kyon kah rahee hai too too hamase bhee man hee man ruthee hai
sample-chap15-215.wav,20941,dev ka saath mujhe pichhale janmon ka sambandh lagata hai
sample-chap16-3.wav,53751,dard jab bhee badh jaata to use dar lagane lagata ki yah dard sada rahane laga to na jaane isaka parinaam kya ho dherasee kitaaben padhane laga tha
sample-chap6-52.wav,112940,na hee unakee patnee
sample-chap15-161.wav,12791,veena ke bhaav vinatee bhare the
sample-chap16-89.wav,31181,isase koee pareshaanee ho sakatee hai kya  dev ne chintit svar mein poochha
sample-chap2-70.wav,306096,ekaakeepan mein kabhee socha bhee na tha usane bas dinaraat kaam mein dooba rahata tha
sample-chap28-26.wav,130580,shesh koee baat nahee likhee thee
sample-chap4-61.wav,189672,ekek karake sabhee patr ramesh ne dekhe
sample-chap26-344.wav,315800,ek pal to amit ko laga tha ki usane svayan ko nirjeev karaar diya hai aisa kahakar
sample-chap23-172.wav,195848,saath hee use maan nirmala par bhee krodh aa raha tha
sample-chap11-8.wav,602452,vah apanee baaton se yahee mahasoos karavaatee thee veena ko ki dev shuroo se shaadee kee tadakabhadak ke khilaaph tha aur rishton ke lie bhee koee kamee nahin thee
sample-chap29-293.wav,84716,badee bahan thee priya kee
sample-chap25-216.wav,114704,maanbaaboo jee ko main sambhaal loonga
sample-chap13-191.wav,13836,jhat se vah steshan kee or chala gaya
sample-chap10-155.wav,254060,jo pahale tanaav se mukt hoga vahee aage badh paega
sample-chap7-42.wav,37088,sar
sample-chap21-90.wav,532772,apane ek shishy ko unhonne pukaara aur samajhaaya  sabako pees kar kapade se chhan kar do aur inakee baraabar tees pudiya bana dena
sample-chap9-18.wav,82952,bijalee kadak rahee hai
sample-chap29-197.wav,135872,mai sab vivaran phaiks kar detee hoon aapako
sample-chap10-102.wav,116468,ek nahin hajaar bolo
sample-chap19-222.wav,24912,main aaj hee unase mil leta hoon aur kal subah tikat bhee le aaoonga
sample-chap14-178.wav,25539,bolee  priya ke lie maan mujhe amit bahut achchha lagata hai
sample-chap9-51.wav,264644,veena ko kabhee lagata ki usane na karake shaayad galatee kee hai
sample-chap29-263.wav,118232,saat ghante kya saat din bhee kam hai
sample-chap8-95.wav,629792,yah shabd jaise usake jeevan mein koee bahut bada badalaav la sakata hai aisa sochakar use isaka arth na samajhana jaise apanee sabase badee bhool lagee
sample-chap14-65.wav,44556,amit ko lagee veena deveeroop ek shakti is tej raphtaar se chalatee jindagee mein anoothee aurat
sample-chap2-180.wav,319328,sabase sundar lagate the jo use saphed ujjaval saphaaree soot
sample-chap20-38.wav,16971,tab unhonne taiksee vaale ko ghar ka pata bata diya
sample-chap6-212.wav,72368,aaj khush hai bahut
sample-chap28-22.wav,254060,patr ko poora pade bina hee amit ne use raddee kee tokaree mein daal diya
sample-chap3-111.wav,250532,phir kuchh sochakar bole  aisa karo tum hee vigyaapan ka maitar bana do
sample-chap26-190.wav,364308,amit ne uthakar usake gaalon par chutakee kaatee aur kaha kal subah ham bhaabhee se milane masooree ja rahe hai
sample-chap24-29.wav,582164,bas amit ko kurbaanee denee hogee kuchh samay tak sab sahana hoga aur mujhe ukasaane ko yah kaha jae ki priya to veena ke kaaran amit se baandhee hai
sample-chap24-9.wav,509840,main samajha tha prem ne baat samaapt karava dee lekin lagata hai koee hai aisa jo is chingaaree ko hava dena chaahata hai
sample-chap7-85.wav,76780,chalie achchhee baat hai
sample-chap25-18.wav,179972,aao amit main subah hee tumhen yaad kar raha tha
sample-chap17-92.wav,51453,veena ko achchha lagata tha lekin kabheekabhee dev se vah kahatee amit bahut karata hai hamaare lie mujhe kabheekabhee sankoch hota hai
sample-chap13-127.wav,23867,dev ko aashchary hua sunakar  nahin doktar aisa to nahin kaha tha aapane
sample-chap12-42.wav,185264,aur jaldee se tumhaaree badalee ho jaegee
sample-chap12-37.wav,204668,tumhaaree badalee kee main koshish to kar hee raha hoon
sample-chap17-89.wav,25957,veena ka svabhaav dekhakar vah man hee man usakee pooja karane laga tha
sample-chap25-61.wav,252296,tab prophesar mattoo se haath milaakar amit ne vida lee
sample-chap25-144.wav,294632,aur priya bhee yahee kuchh likha karatee deedee ab bahut badal gaee hai
sample-chap26-176.wav,202904,vah shaadee karana chaahegee tab bhee ham usake saath hai
sample-chap14-133.wav,10910,aap aaraam kar leejie
sample-chap14-126.wav,16553,main thodee der bahanajee ke paas baithatee hoon
sample-chap11-119.wav,266408,priya amit ko paakar jeevan mein bahut khush rahegee
sample-chap29-242.wav,77660,thake hue chehare khil gae
sample-chap10-66.wav,116468,veena ka man khush ho gaya
sample-chap29-132.wav,121760,maan ko isee se tasallee hai
sample-chap9-159.wav,158804,use bhaavanaon mein baandh kar rakha ja sakata hai
sample-chap29-208.wav,151748,jaise bahut baaten karanee ho use priya se
sample-chap25-120.wav,141164,ekaek use laga ki kaheen kuchh khaaleepan hai yahaan
sample-chap30-115.wav,150864,mammeedaidee to yoon hee intajaar karate rahege
sample-chap18-236.wav,9030,nirmala ne apanee baat kahee
sample-chap22-0.wav,463976,priya ke naam amit ke patr se maan nirmala ko jab dev kee dasha kee khabar lagee to vah svayan ko nahee rok paee
sample-chap15-68.wav,17389,pahale aisa deharaadoon mein bhee unhonne dekha tha
sample-chap30-26.wav,363428,bachche jaisejaise bade hote ja rahe hai mujhe yahee lagane laga hai ki maine ab sab sukh bhog lie hain
sample-chap12-67.wav,160568,vah apanee jindagee svayan jeena chaahatee hai
sample-chap26-89.wav,116468,suneeta usakee baat sunakar dar gaee jaise
sample-chap10-157.wav,143812,dev ne halke se haath badhaaya
sample-chap19-130.wav,10701,itanee seedhee baat
sample-chap5-80.wav,532772,bina baat kie mulaakaat kie palakon mein kaun bas jaata hai aankhon mein sapane ban kar kaun raataraat muskaata hai
sample-chap26-98.wav,58256,tu chup ho ja
sample-chap10-154.wav,224072,dev ke sparsh ko paane ko vah bhee betaab thee
sample-chap12-21.wav,200260,beete din ab bure svapn kee bhaanti lagate hain
sample-chap17-36.wav,13627,kabhee ghanton usakee maalish karatee
sample-chap18-60.wav,18643,tab priya ne usaka parichay apanee sakhee se karavaaya
sample-chap17-34.wav,20733,dev ko dard hota paanee kee garm botal ka sek use karatee
sample-chap17-160.wav,14463,maan ka man kuchh to halka pad jaega
sample-chap30-48.wav,174680,mujhe usakee aarthik tangee kabhee nahee chubhee
sample-chap28-49.wav,93536,aap haan kar deejie
